country,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
French Guiana,0.009699321047526672,0.0036557130671432633,0.002123167293787377,0.0014843402107763098,0.0012354220201620874,0.001055396594586988,0.0008572449101083462,0.000726650890268449,0.0006318822508488285,0.0005607329901647434,0.0005026815266773086,0.0004512542612190584,0.0004093370695195338,0.00037234348438205256,0.0003401265421904301,0.00031185647117770515,0.0002874346964338297,0.000266225166738301,0.0002483539651090274,0.00023218712011607292,0.00021764506587753404,0.0002048256467199107,0.0003442328201467421,0.0005501902945209402,0.0009677302602865372,0.0014230468912431794,0.0018057952217596198,0.0019541601605877843,0.0022545114735029554,0.0024845505770368717,0.0026341198451864186,0.0027748791649658358,0.0029776214111018424,0.003142494214053316,0.0032991638010977866,0.0033956722157610125,0.0033073468576258584,0.0033006324836996888
Georgia,0.0,0.0,0.07289541042003325,0.09367835996899379,0.07796885638356284,0.0666072517472677,0.07686629360638171,0.0843722422589477,0.08923581564765122,0.09345549836079056,0.09757606967836202,0.09742078106095894,0.09628517513031701,0.09602324747230488,0.0877148560471098,0.08468635728425683,0.08246182068801647,0.08116909528109977,0.08057706423537332,0.07915000939067908,0.07876333106256982,0.07708271838225973,0.07502124024073062,0.07105605766646364,0.0674895083523831,0.06767789241211068,0.0663718263370276,0.0649290954226602,0.0641228806775297,0.061720639334618486,0.062265143237078956,0.06170454985252977,0.06102007100286431,0.06049984512968732,0.060749662763186156,0.06146938454212832,0.06227583798961418,0.062149409380572555
Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698140481468241,1.2704912999954063,1.7124490561713244,2.043858183860315,2.314668030518967,2.545010676602113,2.7188393056019398,2.8745315768269197,2.988067645911546,3.0708026000363224,3.1419343870626655,3.210465882547332,3.268517520402381,3.3203599414639324,3.369017312197083,3.4091466360602083,3.438302320811585,3.459351811614328,3.478496607880837,3.493796647764586,3.517042504576725,3.5416760452333147,3.564216937579271,3.590086450016277,3.6165709833120716,3.648880531991753,3.641472797224768
Greece,0.29852354779609874,0.24005849140907431,0.21538352658087498,0.20780762950868337,0.22347411653598648,0.2365261034757728,0.2306941302536016,0.22728025067840935,0.2264244732208302,0.22603769870196544,0.2240284003891872,0.21860761987945493,0.21562967184356774,0.2106636691637124,0.20800627646845854,0.20301856273668606,0.19893674712070275,0.19478808033019018,0.1920328047993024,0.18992906425494763,0.18724730500997178,0.18491204217769716,0.18199158910133076,0.17895448764751468,0.17723011986887643,0.1757555316327615,0.1754453985062533,0.17509275038866545,0.17369540569770595,0.17305366519171375,0.1725197112399105,0.17194027583759364,0.17287138524169465,0.17431278775170525,0.17610114891723166,0.17822134174842647,0.1802128202535908,0.17984696317431828
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,9.524943445648291e-05,8.073898780760545e-05,7.020913898320317e-05,0.00031151832786930185,0.0005026815266773086,0.0005515329859344046,0.0005003008627460969,0.00045508648091139756,0.0005290857322962245,0.0006237129423554103,0.000606806581360307,0.0005916114816406688,0.0005518977002422831,0.0005159713780357176,0.00048365570195007564,0.0004551681038220238,0.0004302910251834277,0.00040754836631180753,0.00046451052493753784,0.00046202821144259067,0.0005488201164171395,0.0005437663055548617,0.0005717963882072713,0.0005503751278246235,0.0005298516929972681,0.000511161951441075,0.0005080301933633476,0.0005191946962348957,0.0005034868451474534,0.000488771000753479,0.00047605750223402515,0.0004750910393204098
Guadeloupe,0.0,0.0,0.006133594404274643,0.004288093942242673,0.003568996947134919,0.003048923495473521,0.002476485295868556,0.0020992136829977416,0.0018254376135632825,0.0016198953049203697,0.0014521910770677804,0.001303623421299502,0.00118252931194532,0.0010756589548814852,0.0009825877885501313,0.0009009186945133704,0.0008303669008088413,0.0007690949261328694,0.000717467010314968,0.0006707627914464328,0.0006287524125350983,0.001433779527039375,0.0020653969208804528,0.0026898192176579294,0.003154800648534111,0.003733187948456133,0.004390560931337116,0.004876904052945165,0.005244189731843831,0.005723901329376084,0.006100863779368544,0.00652826835126173,0.006759623961695652,0.007091106509102918,0.007393306831375763,0.007498776143138903,0.007303724310590438,0.0072888967348368125
Guatemala,0.09591550813665266,0.0714894999796905,0.05048420009672207,0.03529431167845892,0.02937559025718741,0.029785637225010556,0.024193356351946662,0.03689771742807569,0.04900597901027581,0.05432879638040624,0.057193987035284895,0.05926472630676967,0.06085477766857069,0.06251233387792016,0.06333912052346231,0.06299500717789645,0.06480055545158227,0.0646631349433251,0.06526190305364998,0.06619912780198257,0.06771179827301058,0.06786556427986375,0.06850233120920168,0.07013907384226208,0.0715152662351751,0.0729080517656408,0.07405530796686756,0.07614427547472923,0.078548486700016,0.08334251935630012,0.08797051965734642,0.0900083173351813,0.09203813669765981,0.09484867319112227,0.0980076893040977,0.10172868013050701,0.10527134713875035,0.10505763166866851
Guyana,0.0,0.0,0.0,0.0,0.0,0.0014071954594493175,0.001142993213477795,0.0009688678536912655,0.0008425096677984379,0.004236649259022505,0.009048267480191555,0.012584979951775961,0.016191555194328227,0.017955230246867866,0.0191226700387064,0.02051322565968905,0.02206859724841959,0.022215011135607112,0.0218275540445823,0.021309617912875136,0.02391677446143124,0.02250806273399908,0.025516257793377264,0.02775404374583409,0.030193184120939957,0.03226805028715053,0.033902920094800705,0.03595654695481523,0.03759152826471232,0.03882503401711415,0.039738876974795105,0.04133109493080693,0.042646312342889896,0.04410422314332219,0.045552309832024865,0.044220913173433185,0.04307067612317311,0.042983236662725494
Hong Kong SAR,0.7123612458239034,0.5455136276859336,0.43878790738272444,0.38065080071908036,0.3796863675298149,0.3826398986819269,0.37880700083343255,0.3755977712809806,0.3700723715804639,0.3644764436070832,0.36047850813059445,0.3575437929725673,0.3583518634160452,0.3562499715570949,0.348440746555085,0.34550231934587755,0.3415362937403749,0.3394075070172517,0.334312031921763,0.3343752515360468,0.3344479178984773,0.3350037244130095,0.33814420214039664,0.3414643987143479,0.3456345397639396,0.3535439873958704,0.35891065226208607,0.36218234489363504,0.3632050657892587,0.36338910939712066,0.3653403116315163,0.3671603274065322,0.3662897694149736,0.36586830462573783,0.3680091348413294,0.3691635919112001,0.3719637710218537,0.3712086328542707
Hungary,5.137407048173294,3.8848044193509077,3.405324431757865,3.1484505137466394,3.293909643978828,3.3885266663539566,3.202381235861412,3.1034452133487385,3.034438986854041,2.965467570319032,2.903991179614812,2.8141218516867634,2.7343261424938725,2.6526990972325364,2.562777911728848,2.4753780653325443,2.3890294480040217,2.3143841161782963,2.2475481944666735,2.1849581959989517,2.128544561497185,2.0775692930852454,2.02809068899705,1.9787492055354035,1.93362183307853,1.8970323927979043,1.863616076605374,1.830572274953393,1.7999660189575009,1.7714688364236373,1.742651941028415,1.7175333660963803,1.6937444407737694,1.6719572150779058,1.6490916633575654,1.6256523485060717,1.6067692370138715,1.6255364934305536
Iceland,0.0,0.0,0.0037745196333997806,0.006267214223277753,0.010706990841404758,0.014306487171068062,0.01466841290629837,0.015421146671252642,0.01593747454918712,0.016323560380351418,0.015862394841817295,0.016245153403886103,0.01641896467739463,0.016093512824957603,0.01568361277878094,0.015246316368687807,0.014914667026066494,0.014790287041016719,0.014708073711456845,0.01452459429170545,0.014364574347917245,0.014656412943069165,0.014629894856236541,0.014467967004069167,0.014244989431417828,0.014248950040889496,0.014233915277399358,0.014205894732620761,0.014262235625855654,0.01432547832709234,0.014336272950526082,0.014502394793742502,0.014394188811961514,0.014441810366323284,0.01465411712455483,0.014791753970171077,0.014908116517328682,0.015377946799055369
Iran (Islamic Rep of),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03235565462763372,0.06337301896611557,0.09144062391595129,0.09125498673683344
Ireland,0.20799655135251643,0.16572565904382794,0.14885761804220385,0.1438160737552158,0.15840855680744986,0.16253107556639618,0.15830456006667462,0.15695659229798498,0.15368780523423173,0.1529554989838272,0.15264762360100936,0.15377742435098354,0.1551842312445166,0.156136034450874,0.15494653588675145,0.15572033127473411,0.15639641204849597,0.1569249455051874,0.1592500814049108,0.16173122844529567,0.1618553806575928,0.16285914754752012,0.16445722982510605,0.1649144464280729,0.16542381069338066,0.1665334485323674,0.16751406263028945,0.16846559853971557,0.16944777538530909,0.17105658972789295,0.1726559588181098,0.17366362184530926,0.1756232154557461,0.1774416189474366,0.17852583556623125,0.1795590308031202,0.17488849292597342,0.17453344497139264
Israel,0.26834788231490464,0.19497136358097406,0.16277615919036553,0.1481041676974585,0.15689859656058508,0.16053754866550965,0.1526848434337421,0.15187003606610586,0.15109006709185321,0.1529554989838272,0.1568366363233203,0.15603369565707886,0.1578676631447002,0.15936301131551847,0.159594931963354,0.16074468553259716,0.15965400527474605,0.1569249455051874,0.15684932640885685,0.15484301054851884,0.1540443410710991,0.15393785271260843,0.15408721611818546,0.1537272437728138,0.15408201204282246,0.15472400744789477,0.15574098593940566,0.1557210757532735,0.15503850640248584,0.1547969359515884,0.1551405757096001,0.15667844043028153,0.15716478509687784,0.15804013293023786,0.15818761695303807,0.15847756579693725,0.1586398987049858,0.15831783765564075
Italy,4.2784782842978775,3.3002965189487794,2.8445723587209097,2.680883347352102,2.822252970503613,2.933298935222102,2.8358614120728656,2.7825884758013144,2.7367522375652595,2.7015492429481593,2.6643796518986282,2.6125114756465595,2.572365108653977,2.527839915469755,2.486627358116213,2.437123671534746,2.3921912296647934,2.3543770523372056,2.3258624781310537,2.2906549327895687,2.2467016494835885,2.2078611628042997,2.1738948028804543,2.1419111939883355,2.1132712785981225,2.0915647509436925,2.0698485132551565,2.049574154515614,2.0318702969747067,2.017140568480897,2.0020824685396774,1.989719802925161,1.9812048585185302,1.9763419372547744,1.9733901902478042,1.9690525637196605,1.967796213313349,1.9638013134266854
Jamaica,0.0,0.0,0.0004718149541749726,0.0004947800702587699,0.0013726911335134304,0.0016417280360242037,0.002095487558042624,0.0018569967195749253,0.002527529003395314,0.0025544502885282753,0.0022899936215299618,0.0022061319437376185,0.002046685347597669,0.0018617174219102627,0.0017006327109521503,0.0015592823558885258,0.0014371734821691483,0.0013311258336915048,0.001241769825545137,0.0011609356005803646,0.00108822532938767,0.0010924034491728571,0.0011402712167360833,0.0011207580073574707,0.0011032124967266523,0.0010719054505468103,0.0019297223448215546,0.0018522039782962478,0.0017807373232740734,0.0017140253980823987,0.002195099870988682,0.002161484823236546,0.0027941660634984117,0.002705277627750246,0.0026234314562946256,0.0025467541618207595,0.002480510143219394,0.002475474362774767
Japan,22.320293135036103,16.70539014582233,14.414654572476673,13.46428512526182,14.617925149897873,15.328111074628264,14.665460173830219,14.488853579038222,14.260599473712293,14.067669257253081,13.784923799065908,13.3775328525637,13.034520304710515,12.715240391159242,12.384234152181685,12.073696535239954,11.806827276658451,11.58540932267289,11.450111207386598,11.516326366343806,11.547497529123934,11.549845117673472,11.54535364220914,11.54064897594303,11.57842805380348,11.610953764836882,11.660285305022713,11.697738662854865,11.747360751242432,11.780166335943631,11.802961174587344,11.81616571578373,11.823499585743713,11.807225195370915,11.794378092386392,11.76294297765982,11.746267865780348,11.722421308983334
Kazakhstan,0.0,0.0,0.799490439849491,1.1147394982930088,0.9278019371417275,0.792602842534828,0.9798309322538397,1.0457313700841058,1.0952625681379695,1.1451413732475535,1.2067149315403614,1.2423029811360677,1.2670801577494102,1.2914113183317522,1.3315576208375126,1.36031792727715,1.404086554890765,1.4416684390360637,1.4729873670616414,1.488371037081831,1.4916667331693259,1.5045809255888907,1.5165176891564724,1.5227637158874376,1.5299621869078095,1.5421208018961639,1.5463626415668212,1.5535063495761428,1.5612165213214706,1.5655813636062716,1.5653030100723293,1.562797341081575,1.5580721552461243,1.5527747062553534,1.5523294415125168,1.5470759789375712,1.5428146699374323,1.539682541667047
Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004548189661328153,0.0005792009757054151,0.0009825877885501313,0.0012474258847108206,0.001213613162720614,0.0013015452596094714,0.0013521493655935936,0.0013673241517946516,0.0012816876101677003,0.001206195475128363,0.0011402712167360833,0.0010800031707262898,0.0010257940759037295,0.000979499808258292,0.000938305360326077,0.0009006129435752396,0.0008658631021424394,0.0008334251935630012,0.0008023468493958631,0.0007740452407536279,0.0007479333402293728,0.0007241399710644598,0.0007022316524425008,0.0006817069221035367,0.0006639749373264035,0.0006626269758942557
Kuwait,0.004310809354456299,0.005686664771111743,0.005661779450099671,0.004288093942242673,0.00452988074059432,0.005511515549509826,0.006095963805214906,0.006459119024608437,0.0067400773423875035,0.005981151895090596,0.005361936284557959,0.004813378786336623,0.004366262074875027,0.00397166383340856,0.004308269534412114,0.004989703538843282,0.005429322043750116,0.005916114816406688,0.0064296082078225975,0.006914016465678617,0.007593394520616187,0.007919925006503214,0.008132500375966783,0.00861964794749473,0.009038600631076258,0.009462337770344257,0.00998498534384731,0.010348552502590962,0.01078244617762283,0.011117577582057394,0.011626460006340053,0.011785934137512789,0.011966933443669964,0.012351368563061729,0.012520922859587986,0.013029605888507219,0.012690690783238617,0.012664926916620398
Kyrgyzstan,0.0,0.0,0.12007690583753051,0.16904985733841307,0.1407008411851266,0.1201979454946292,0.14192165734015955,0.15073969023679937,0.16442980349866182,0.17569633691828626,0.18688582091803052,0.1951925376584216,0.20175769337651686,0.20383737195004145,0.20747719073616233,0.210364515168872,0.2132126703769163,0.2116785881310313,0.21115606011269752,0.21054212080747456,0.21080133769494047,0.20999180469829068,0.21056291317351034,0.21098778923962277,0.20966843819368114,0.2083007988467776,0.20786119312431076,0.20737887478098535,0.20725168516564124,0.20692532305840627,0.20614258581553713,0.20617352195696162,0.20586512391068093,0.20647553288162482,0.2061381141264232,0.20604270160710478,0.205907397545222,0.20548937690184882
Latvia,0.0,0.3351070311547991,0.3937295792590146,0.41841901274883314,0.46520502514770157,0.49990618696937006,0.4781521609715443,0.45835523378377613,0.44147506592638147,0.4299575961252104,0.423704673486007,0.41520405968389135,0.4110653815908385,0.4120187512178735,0.41790214483797505,0.41896184366773703,0.4188562270810751,0.41522251838950336,0.4117984690357795,0.406637043029949,0.39962052373624996,0.39360661778009515,0.3873264663188624,0.3805075322070191,0.37309872455087156,0.3666655886008399,0.3612298598508165,0.3549944340420817,0.3486977745684571,0.34392155487578113,0.3389082814608526,0.3333506154755011,0.32831451246106336,0.323936501395609,0.31921065982348545,0.3147942492747539,0.3114543569221078,0.3108220612774923
Lithuania,0.0,0.0,0.27247313603604667,0.3839493345208055,0.3195624958819266,0.27299591913316756,0.3368020002381236,0.35896553979261386,0.3858694278516846,0.40279319793500734,0.41683469262141715,0.4226748246751847,0.43530723248571757,0.4494185856491374,0.46948800373685695,0.4893721047158589,0.5051505103882094,0.5188136888247845,0.5290215405672405,0.5346495419206106,0.5386473552617992,0.544039676093274,0.5472871549308016,0.5499661429194687,0.5505223904718053,0.5511811751225529,0.5513517705025476,0.5470289033881909,0.5426674464880266,0.5398079253703907,0.5369062898240318,0.5328352181821766,0.5292263419864517,0.5250561310950213,0.5235468210304336,0.5202066935387818,0.5179004511145947,0.5271760201048526
Luxembourg,0.07867227071882746,0.048742840895243514,0.04269925335283502,0.04271601273234048,0.04667149853945664,0.04796191190956424,0.04419573758780807,0.041580578720916805,0.04135318286110667,0.04099581194760012,0.04082891066679029,0.04006135052378085,0.039842141433234626,0.03868235087746879,0.037754046183137734,0.03718022150818641,0.03628064612764783,0.0357333334910964,0.035569806780615144,0.03490546372411629,0.03441210319374788,0.03379623170878527,0.03351967086178902,0.033480098292514984,0.03272863740289069,0.032397418186354464,0.031902382251086624,0.031725365389716466,0.03177554214466122,0.03126130726043861,0.03082222991264108,0.030523670814624197,0.030270132354566125,0.030003988235048185,0.029626225940781733,0.02962209512461217,0.029653371257577298,0.029593170791352895
Macau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009355694135331154,0.000862304089301489,0.0007986755002149029,0.0007450618953270822,0.0006965613603482188,0.000652935197632602,0.0006144769401597322,0.0005808928839976273,0.0005501902945209402,0.0005225743405547301,0.0004989904683579979,0.0004780046175246053,0.00045880282031191455,0.00044110007090275214,0.0004245750986075666,0.00040874273459789247,0.0003943249339688293,0.0003810226450225107,0.00036890149469321536,0.00035774065313108535,0.0003472846584301036,0.000338251383166281,0.00033756468583292273
Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.454365377751415e-05,0.00012226450989354226,0.00019354605205730745,0.0002032924130347399,0.00021244649667760234,0.00020391236458307312,0.0002777296742721032,0.0002673250620862457,0.0002573565365986731,0.0002628832893125529,0.00028223899631297085,0.0002732603664394188,0.00026499307639339653,0.00025724789513341005,0.0002505565801231711,0.0002500479154317946
Malta,0.0,0.0,0.0,0.00016492669008625664,0.0002745382267026861,0.00023453257657488627,0.00038099773782593164,0.0004036949390380273,0.00042125483389921897,0.0009345549836079056,0.002122433112637525,0.002306410668452965,0.002546986210343766,0.003061490871585766,0.0034012654219043007,0.003638325497073227,0.003896336996103024,0.003904635778828414,0.004056448096780781,0.004101972455383955,0.0044979980281357025,0.004756506684940149,0.005141977750941961,0.005257373925422317,0.005380580247193146,0.005581300794226496,0.005682943786125863,0.005896465875860532,0.006093715794323206,0.006085576413375122,0.006403636175366984,0.006630500741549946,0.0066890642126174096,0.006817846142663499,0.006903069640047979,0.007112904300438788,0.007353835626615072,0.007338906317923171
Martinique,0.0,0.0,0.008728576652236992,0.010555308165520425,0.008785223254485955,0.007505042450396361,0.007238957018692701,0.006136163073378015,0.005335894562723441,0.004735078583613388,0.00424486622527505,0.00381059153918316,0.0034566241426093967,0.0031442338681151104,0.002872179689608076,0.002633454645500621,0.002427226325441228,0.0022481236302345415,0.002097211260920676,0.001960691236535727,0.0018378916674102871,0.0024806661658300297,0.0032056681376165363,0.0036679352968062677,0.004103176303614918,0.004546357600595093,0.00481545392469232,0.005233750690965544,0.005554593485442064,0.006132751424331518,0.006297665836767529,0.006455245215341577,0.006759623961695652,0.00654458577622408,0.006704324832752932,0.00691996837908873,0.006739972005313303,0.006726288925115276
Mauritius,0.0,0.0,0.004482242064662239,0.005277654082760212,0.006863455667567152,0.019700736432290443,0.02590784617216335,0.024221696342281638,0.030892021152609393,0.03781832500333324,0.041945980726073195,0.04502514739719049,0.04707376299474639,0.048859739450578234,0.04984743434990858,0.05017424114059078,0.05093981564577314,0.05170684349539445,0.05160243497265347,0.052242102026116406,0.05317794442941082,0.05316363452641237,0.05268913603371072,0.052573739254223165,0.051638086688889626,0.05110032018555053,0.05075700883122383,0.050723200690039445,0.050840867431457944,0.05025711167221419,0.05012397015754156,0.049787174070360714,0.04977284699979242,0.049760712728618164,0.04955370528556515,0.04964884376074814,0.049660314180412515,0.050784731624197485
Mayotte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7326036643941878e-05,6.624826909834913e-05,7.7174368540023e-05,7.516697403695133e-05,7.50143746295384e-05
Mexico,1.1768509537665697,0.8339087696494577,0.7617452435154932,0.724852802929098,0.744684939931036,0.7434682677423895,0.7509465412549112,0.7749328049773971,0.7932930613712126,0.8100722597913326,0.8303740285679496,0.8419903120724052,0.8594259184045678,0.874303872827324,0.8871633975467051,0.9031016898116145,0.9242622349772255,0.9450401807728043,0.9740442511576054,0.9960827452979529,1.0141534586340162,1.0330722868396562,1.057504738042051,1.0795752449416627,1.104160872381733,1.1292893544079803,1.1574616255237469,1.1828446488552615,1.2072092088625173,1.2349788868238465,1.2649679318616778,1.2912973217304438,1.326170483925572,1.3575028483977447,1.3921013778712497,1.43087710470581,1.471756823814501,1.46876895285059
Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005626078097215379
Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020890572173297563,0.0020051382517335525,0.0039045524794725094,0.0057396263330282155,0.0071454285455631586,0.006893384030862498,0.006660840312986113,0.006448944647970283,0.006253836602884159,0.006071050325148477,0.0059131352909068385,0.005901130804190353
Netherlands,1.5788339260696196,1.1759210365977497,1.0205357458804658,0.9666353305955503,1.0406371483165315,1.0979642572353299,1.0478390284557686,1.0177149413148667,0.9984441654801323,0.9809089107948578,0.9642548751730062,0.9383080271614953,0.9244195486649471,0.906532269975504,0.8868610628425357,0.8680351621636325,0.8483156007417093,0.8323677740943389,0.8198716285949237,0.805689306802773,0.7919620291581513,0.7794753777952157,0.7685858291826385,0.7599554386616274,0.75088126356153,0.7449742881300332,0.7415090889037248,0.7376359861822185,0.7312949064377738,0.7265266187358072,0.7225966002898743,0.7205338867513394,0.7195118733006567,0.7206149123373913,0.7234045992463332,0.7259149728822132,0.7304977093491053,0.7527067374285598
New Zealand,0.32546610626145056,0.25955562776717167,0.22623527052689935,0.21819801098411756,0.22992576486349958,0.24203761902528262,0.22878914156447194,0.22736098966621696,0.23021576672592317,0.23444869355443657,0.23614861053240674,0.23480263392098338,0.23455014083469286,0.23374896519539967,0.23026566906292115,0.22886799912541586,0.22835089772243133,0.22747461469083716,0.227712991119966,0.2276981691271622,0.2259155783808803,0.22303237087279168,0.22177199437953865,0.2195666823504863,0.21859091119352303,0.21787402338786804,0.21781077071871183,0.21801630313340237,0.21767471647067665,0.21769695056011676,0.21733002584767946,0.21749210802458543,0.21711234791375283,0.21770653394228492,0.21791705637210965,0.21154780656295974,0.20604520366428974,0.2056269032553363
Nicaragua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051262241415947814,0.01016060386726695,0.014154886981561894,0.01837726984788205,0.021840346296826515,0.02521851978939717,0.025167322688210127
Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046747873940603556,0.08621682267137348,0.12061989655099369,0.14499569369492146,0.1632036244742261,0.1787438536901964,0.1880748311112012,0.1940988800766721,0.19636562468489505,0.1984896264818057,0.19913642472024914,0.20047683961300933,0.20156421882965309,0.20303866367864173,0.20339186719287133,0.20408703324449975,0.20336663478959194,0.20287497176646965,0.20349570544777465,0.20437352980385345,0.20520380955876594,0.20520955520775813,0.20546289771875798,0.2064756354511354,0.2071958458598438,0.20864517802436372,0.20904418032615538,0.21006001165704544,0.21096899879890957,0.2128728704726462,0.21244070895085268
Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001968020573989853,0.00037972030678479863,0.00036691069520686215,0.00035523847637124444,0.0003444909993114155,0.00042445902697012657,0.0004134183572032323,0.0004125790604624611
Panama,0.032331070158422244,0.027620943173971322,0.024770285094186058,0.02308973661207593,0.024571171289890406,0.024391387963788168,0.025145850696511488,0.027935689781431485,0.030260138901760568,0.03227329876725967,0.03284185974291749,0.029481945066311813,0.02674335520860954,0.024326440979627433,0.02222160075644143,0.02037462278361007,0.01877906683367687,0.020735982431505443,0.023345272720248573,0.025643777488375166,0.027495826655861796,0.02913075864460952,0.031023982915725133,0.03264462414157578,0.034780225554698146,0.036648077731626295,0.03815185002835276,0.03976291109369926,0.04102230659395595,0.04241033484980027,0.04350839330497567,0.04417899723169292,0.044720768965790234,0.045142612535791986,0.045499311216746184,0.04606023562363707,0.04624021686173123,0.046146342792937695
